normalized_brand,primary_brand_db,parent_company,ownership_resolution_status,category_scope,market_scope,region_codes_include,country_or_region,brand_mapping_source,source_note,review_decision,proposed_company_from_review,current_company_from_review,review_product_count,review_note,example_product_names,example_off_brands_raw,candidate_action,ownership_resolution_status_original,status_correction_note
nestle,nestle,Manual review / complex ownership,manual_review,dairies,UK_IE,,Ireland,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Lindahls Pro + banoffee pie,Nestle,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,dairies,US_CANADA,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Milo Original,Nestle,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,dairies,US_CANADA,,Mexico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Lechera,"Nestle, Nestlé",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,dairies,US_CANADA,,Panama,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Leche Evaporada Ideal,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,BENELUX|FRANCE|UK_IE|SOUTHERN_EUROPE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,AFTER EIGHT Coffret 300g,"Nestlé, After eight",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,BENELUX|NORDICS|FRANCE|SOUTHERN_EUROPE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate Fitness,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,DACH|FRANCE|SOUTHERN_EUROPE|UK_IE,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nesquik Schnitten,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,DACH|NORDICS|FRANCE|BENELUX|SOUTHERN_EUROPE,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,KitKat chunky,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,DACH|UK_IE|US_CANADA,,Germany,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nestle Rolo Chocolate Tube 52g,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,DACH|US_CANADA,,Switzerland,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Holiday nerds, soft & chewy rope candy",Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,DACH|US_CANADA|FRANCE,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Classic Turtles,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE,,Bolivia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Super 8,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE,,Brazil,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nesfit Gergelim,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE,,Colombia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Fitness Frutos Rojos,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE,,Croatia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,After Eight,"Nestlé, After eight",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH,,Bulgaria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,,Nestle,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|SOUTHERN_EUROPE|BENELUX|NORDICS,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,After Eight Dark Chocolate Thins,"Nestlé, After eight",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE|UK_IE,,Bolivia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,After Eight Bites,"Nestlé, After Eight",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE|UK_IE|US_CANADA,,Brazil,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Dark chocolate covered pretzels with peppermint pieces, peppermint",Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,NORDICS|FRANCE|DACH,,Denmark,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Kit Kat,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,NORDICS|FRANCE|SOUTHERN_EUROPE,,Denmark,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nestle Swiss Bar Dark Chocolate,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,UK_IE,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Smarties Easter Bunny,Nestle,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,UK_IE,,Hungary,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,UK_IE,,Ukraine,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Lion 2+1,"Nestle, ТОВ ""Нестле Україна""",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,UK_IE|US_CANADA,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,KitKat Caramel X 9,Nestle,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,US_CANADA,,Japan,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,KitKat GOLD キットカットで応援しよう!,Nestle,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,US_CANADA,,Mexico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate Abuelita en polvo granulado,Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,US_CANADA|FRANCE|DACH,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,NESTLÉ DESSERT Noir 2x205g,Nestlé,append_candidate,,
nestle abuelita,nestle abuelita,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Mexican style instant hot chocolate mix,nestle abuelita,append_candidate,,
nestle abuelita,nestle abuelita,Manual review / complex ownership,manual_review,snacks,US_CANADA|FRANCE,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Authentic Mexican Hot Chocolate Drink Tablets,Nestlé Abuelita,append_candidate,,
nestle aero,nestle aero,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,chocolate,Nestle Aero,append_candidate,,
nestle aero,nestle aero,Manual review / complex ownership,manual_review,snacks,US_CANADA|FRANCE,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Milk Chocolate,Nestle Aero,append_candidate,,
nestle canada,nestle canada,Manual review / complex ownership,manual_review,snacks,US_CANADA,,Canada,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Kitkat,Nestle Canada,append_candidate,,
nestle carnation,nestle carnation,Manual review / complex ownership,manual_review,snacks,UK_IE|US_CANADA,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Classic chocolate fudge kit,Nestle Carnation,append_candidate,,
nestle chocapic,nestle chocapic,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocapic,Nestlé Chocapic,append_candidate,,
nestle coffee mate,nestle coffee mate,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Creamer,Nestle Coffee-Mate,append_candidate,,
nestle coffeemate,nestle coffeemate,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Natural bliss real milk and cream,Nestle Coffeemate,append_candidate,,
nestle crunch,nestle crunch,Manual review / complex ownership,manual_review,cereals,FRANCE|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,,Nestle crunch,append_candidate,,
nestle dolca,nestle dolca,Manual review / complex ownership,manual_review,snacks,FRANCE|SOUTHERN_EUROPE,,Algeria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Dolca chocolate negro,Nestlé DOLCA,append_candidate,,
nestle extrafino,nestle extrafino,Manual review / complex ownership,manual_review,snacks,FRANCE|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate con Leche,Nestlé Extrafino,append_candidate,,
nestle health energie,nestle health energie,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Clinutren Énergie,Nestlé Health Énergie,append_candidate,,
nestle health science,nestle health science,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Oral impact,Nestlé Health Science,append_candidate,,
nestle jungly,nestle jungly,Manual review / complex ownership,manual_review,snacks,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate con leche y galleta,Nestlé Jungly,append_candidate,,
nestle kit kat,nestle kit kat,Manual review / complex ownership,manual_review,snacks,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Kit Kat white 65p,nestle Kit Kat,append_candidate,,
nestle la laitiere,nestle la laitiere,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nesquick Stick,Nestle la laitiere,append_candidate,,
nestle la laitiere,nestle la laitiere,Manual review / complex ownership,manual_review,dairies,FRANCE,,Afghanistan,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,MaronSui's,Nestle la laitiere,append_candidate,,
nestle lc1 immunity,nestle lc1 immunity,Manual review / complex ownership,manual_review,dairies,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,LC1 Nature non sucré,Nestlé LC1 Immunity,append_candidate,,
nestle lindahls,nestle lindahls,Manual review / complex ownership,manual_review,dairies,FRANCE|SOUTHERN_EUROPE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,KVARG Peach & Passion Fruit Flavoured,Nestle Lindahls,append_candidate,,
nestle lindahls,nestle lindahls,Manual review / complex ownership,manual_review,dairies,FRANCE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,KVARG VANILLA FLAVOURED,Nestlé LINDAHLS,append_candidate,,
nestle lindahls,nestle lindahls,Manual review / complex ownership,manual_review,dairies,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Protein Pudding Chocolate,Nestle Lindahls,append_candidate,,
nestle lindahls pro,nestle lindahls pro,Manual review / complex ownership,manual_review,dairies,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Strawberry Sundae Flavour,Nestlé Lindahls Pro+,append_candidate,,
nestle lindahls pro,nestle lindahls pro,Manual review / complex ownership,manual_review,snacks,FRANCE|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Lindahls pro +,Nestlé Lindahls Pro,append_candidate,,
nestle milk pak,nestle milk pak,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Full Cream Milk,Nestlé Milk Pak,append_candidate,,
nestle milo,nestle milo,Manual review / complex ownership,manual_review,dairies,FRANCE,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nourishing Energy Drink,Nestlé MILO,append_candidate,,
nestle milo,nestle milo,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cocoa Malt Beverage,Nestlé Milo,append_candidate,,
nestle milo,nestle milo,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Dipped Snack Bar with White Choc,Nestlé MILO,append_candidate,,
nestle munch bunch,nestle munch bunch,Manual review / complex ownership,manual_review,dairies,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Double UP Fromage Frais,Nestlé Munch Bunch,append_candidate,,
nestle nesquick,nestle nesquick,Manual review / complex ownership,manual_review,beverages,FRANCE|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nesquick flavored powder strawberry,Nestle nesquick,append_candidate,,
nestle nesquik,nestle nesquik,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chocolate flavor powder,Nestlé Nesquik,append_candidate,,
nestle nesquik,nestle nesquik,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Protein Milk Beverage,Nestlé Nesquik,append_candidate,,
nestle nestum,nestle nestum,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nestum 3-in-1 Cereal Milk Drink Original - 18X28G,Nestle Nestum,append_candidate,,
nestle nido,nestle nido,Manual review / complex ownership,manual_review,dairies,DACH|FRANCE|UK_IE,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,INSTANT FULL CREAM MILK POWDER,Nestle NIDO,append_candidate,,
nestle nido,nestle nido,Manual review / complex ownership,manual_review,dairies,FRANCE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Instant Full Cream Milk Powder,Nestlé Nido,append_candidate,,
nestle nutrition,nestle nutrition,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Longa vida aroma coco,Nestle nutrition,append_candidate,,
nestle toll house,nestle toll house,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,DARK CHOCOLATE MORSELS,Nestlé TOLL HOUSE,append_candidate,,
nestle waters,nestle waters,Manual review / complex ownership,manual_review,beverages,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Romanette,"Nestlé Waters, Romanette",append_candidate,,
nestle yaos,nestle yaos,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Yaos sur lit de miel,Nestlé YAOS,append_candidate,,
netto,netto,Manual review / complex ownership,manual_review,cereals,BENELUX|FRANCE|DACH,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Flocons d'avoine complète - 500g,Netto,append_candidate,,
netto,netto,Manual review / complex ownership,manual_review,dairies,FRANCE|BENELUX,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Dessert lacté panaché,Netto,append_candidate,,
netto,netto,Manual review / complex ownership,manual_review,dairies,FRANCE|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cantal entre deux aop lp 250g,Netto,append_candidate,,
netto,netto,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Kuchen Meister, Milchbrötchen",Netto,append_candidate,,
netto,netto,Manual review / complex ownership,manual_review,snacks,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cookies,Netto,append_candidate,,
netto bio,netto bio,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Petit Beurre bio,"Netto Bio,Netto",append_candidate,,
netto md,netto md,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Ginger Ale,"Netto MD, Stardrink",append_candidate,,
nurishh,nurishh,Manual review / complex ownership,manual_review,dairies,BENELUX|FRANCE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Râpé Gran Vegiano,Nurishh,append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,BENELUX|DACH|UK_IE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,B-ready 6 pièces,nutella,append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,DACH|BENELUX|FRANCE|SOUTHERN_EUROPE,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,nutella B-ready,nutella,append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,FRANCE,,Bulgaria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nutella B-Ready,"FERRERO,Mixte,NUTELLA,Nutella b-ready",append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Muffin nutella,"Frozen bakery, Nutella",append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|SOUTHERN_EUROPE|US_CANADA,,Algeria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Biscuits croquants au coeur onctueux de Nutella®,nutella,append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,FRANCE|SOUTHERN_EUROPE,,Brazil,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nutella B-ready,Nutella,append_candidate,,
nutella,nutella,Manual review / complex ownership,manual_review,snacks,US_CANADA,,Puerto Rico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Crispy wafer filled with Nutella hazelnut spread with cocoa,Nutella,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,FRANCE,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cranberry Classic,Ocean Spray,append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,FRANCE|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cranberry juice,"Ocean Spray, Ocean Spray Cranberries Inc.",append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,UK_IE,,European Union,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,1,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Ocean Spray cranberry blackcurrant,Ocean Spray,append_candidate,,
