gtin,region,reviewed_brand,reviewed_company,reviewed_category,source,status,audit_note,audit_basis,audit_source,reviewed_at
884912268389,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912288400,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912316721,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912282736,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912267160,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912129659,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912346285,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4814977129512,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912374813,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912379283,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912385888,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912418326,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912419675,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912304285,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912320490,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912271549,US_CANADA,Shredded Wheat,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Shredded Wheat; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912440587,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912129710,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912356192,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912379276,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912385871,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912420596,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912418319,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912297990,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912299314,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912117625,US_CANADA,Golden Crisp,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Golden Crisp; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912418418,US_CANADA,Honey Bunches of Oats,Post Holdings,snacks,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings; category: snacks,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912294081,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884974004727,US_CANADA,Grape-Nuts,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Grape-Nuts; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912105219,US_CANADA,Grape-Nuts,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Grape-Nuts; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912004710,US_CANADA,Grape-Nuts,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Grape-Nuts; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912105318,US_CANADA,Grape-Nuts,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Grape-Nuts; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912109101,US_CANADA,Grape-Nuts,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Grape-Nuts; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912004727,US_CANADA,Grape-Nuts,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Grape-Nuts; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
19247274,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
2482107,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912320476,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912005304,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912126115,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912389480,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912304278,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912462916,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
12314874,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912003416,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912006806,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912249272,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912356345,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912259363,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912485540,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912485533,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912308382,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912377142,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912006813,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912014276,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912249265,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912356321,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912359162,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912014283,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912359483,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912406743,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912002174,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912112217,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912434296,US_CANADA,Honeycomb,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honeycomb; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912284334,US_CANADA,Honey Ohs!,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Ohs!; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912111715,US_CANADA,Honeycomb,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honeycomb; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912416483,US_CANADA,Honeycomb,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honeycomb; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912381835,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912381859,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
110912006721,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912006721,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912346513,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912374592,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912394064,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912320872,US_CANADA,OREO O's,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: OREO O's; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912320889,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912315373,US_CANADA,OREO O's,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: OREO O's; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912449634,US_CANADA,OREO Puffs,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: OREO Puffs; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912449641,US_CANADA,OREO Puffs,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: OREO Puffs; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912005939,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912315250,US_CANADA,Chips Ahoy! Cereal,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Chips Ahoy! Cereal; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912281081,US_CANADA,Chips Ahoy! Cereal,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Chips Ahoy! Cereal; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912294043,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912002303,US_CANADA,PEBBLES,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: PEBBLES; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912114709,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912126016,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912359155,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912014269,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
628154020035,US_CANADA,Shredded Wheat,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Shredded Wheat; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912271495,US_CANADA,Shredded Wheat,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Shredded Wheat; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912001887,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912004574,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912003836,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912004567,US_CANADA,Great Grains,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Great Grains; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912002181,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912002020,US_CANADA,Honey Bunches of Oats,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Honey Bunches of Oats; company: Post Holdings,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912001573,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912003492,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912006165,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912006134,US_CANADA,post,Post Holdings,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"company: Post Holdings; remove, savoury meal / not cereal",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912314246,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912307682,US_CANADA,Post,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post; company: Post Holdings; specific sub-brand not safely recoverable,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
884912114600,US_CANADA,Post Raisin Bran,Post Holdings,cereals,us_canada_regional_category_orphan_audit_20260903,active,brand: Post Raisin Bran; company: Post Holdings; exact cereal/product-form route,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
