review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
7832,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3456300009224,Pur jus de citron bio,jardin bio,Léa Nature,FRANCE,beverages,https://images.openfoodfacts.org/images/products/345/630/000/9224/front_fr.55.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,31.0,14.0,17.0,0.5483870967741935,0.5483870967741935,0.0,1.7,0.8,1.7,0.2,0.4,0.01,0.0,5.483870967741936,2.5806451612903225,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7833,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,39491664,Pour jus Citron,jardin bio,Léa Nature,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/003/949/1664/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,31.0,14.0,17.0,0.5483870967741935,0.5483870967741935,0.0,1.7,0.8,1.7,0.2,0.0,,0.0,5.483870967741936,2.5806451612903225,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7834,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,7383634664545,Pur jus de citron,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/738/363/466/4545/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,31.0,14.0,17.0,0.5483870967741935,0.5483870967741935,0.0,1.7,0.8,1.7,0.2,,0.01,0.0,5.483870967741936,2.5806451612903225,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7837,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119789827597,Bière blanche,affligem,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/982/7597/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,45.0,20.0,25.0,0.5555555555555556,0.5555555555555556,0.4,4.6,0.0,0.0,0.0,,0.01,0.8888888888888888,10.22222222222222,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7838,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,29044245,Lime juice,marks & spencer,Marks & Spencer,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/904/4245/front_en.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,30.0,13.3000001907348,16.6999998092652,0.55666666030884,0.55666666030884,1.0,1.2000000476837,0.5,1.2000000476837,0.10000000149012,0.5,,3.333333333333333,4.000000158945667,1.6666666666666667,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7842,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8031301882455,Jus De Citron à Base De Jus Concentré Limonino,polenghi,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/803/130/188/2455/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,27.0,11.9,15.1,0.5592592592592592,0.5592592592592592,0.0075,2.9,0.03,0.4,0.0,,,0.0277777777777777,10.74074074074074,0.1111111111111111,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7844,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216053745,Skoll 3X33CL SKOLL COSMOPOLITAN 6.0 DEGRE ALCOOL,skoll,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/605/3745/front_fr.25.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,61.0,26.8,34.2,0.5606557377049181,0.5606557377049181,0.6,6.1,0.0,2.3,0.0,,0.01,0.983606557377049,10.0,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7845,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3114468001121,Rosé sex on the beach,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/446/800/1121/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,76.2,33.300000000000004,42.9,0.562992125984252,0.562992125984252,0.2,7.9,0.1,5.4,0.1,,0.02,0.2624671916010498,10.36745406824147,0.1312335958005249,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7846,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780263400,Bière Affligem dulce pack,affligem,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/026/3400/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,74.6,32.6,41.99999999999999,0.5630026809651474,0.5630026809651474,0.5,6.3,0.6,1.6,0.0,,0.01,0.6702412868632708,8.445040214477212,0.8042895442359249,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7848,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3770016381178,Eau fonctionnelle,drink waters,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/377/001/638/1178/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,9.0,14.1,-5.1,-0.5666666666666667,0.5666666666666667,0.5,1.9,0.5,1.9,0.1,,,5.555555555555555,21.11111111111111,5.555555555555555,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7849,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216036960,Skoll 50 cl Skoll 6.0 DEGRE ALCOOL,kronenbourg,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/603/6960/front_fr.95.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,60.0,26.0,34.0,0.5666666666666667,0.5666666666666667,0.6,5.9,0.0,2.3,0.0,,0.01,1.0,9.833333333333334,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7850,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216037455,Skoll 33 cl Skoll 6.0 DEGRE ALCOOL,skoll,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/603/7455/front_fr.104.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,60.0,26.0,34.0,0.5666666666666667,0.5666666666666667,0.6,5.9,0.0,2.3,0.0,0.0,0.01,1.0,9.833333333333334,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7851,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216037462,Skoll 3X33CL SKOLL 6.0 DEGRE ALCOOL,skoll,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/603/7462/front_fr.100.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,60.0,26.0,34.0,0.5666666666666667,0.5666666666666667,0.6,5.9,0.0,2.3,0.0,,0.01,1.0,9.833333333333334,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7852,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216039312,Skoll 6X33CL SKOLL 6.0 DEGRE ALCOOL,skoll,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/603/9312/front_fr.85.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,60.0,26.0,34.0,0.5666666666666667,0.5666666666666667,0.6,5.9,0.0,2.3,0.0,,0.01,1.0,9.833333333333334,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7853,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640393648,Touch of Fruit Orange & Peach Natural Flavoured Water,volvic,Danone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/039/3648/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.3,0.0,0.5,0.1,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7854,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640507243,Infusion Bio Eyjaflallajökull,volvic,Danone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/050/7243/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.3,0.0,,0.01,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7855,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640507823,volvic infusion,volvic,Danone,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.3,0.0,0.00964,0.01,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7856,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640509148,Thé blanc saveur rhubarbe & Airelle,volvic,Danone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/050/9148/front_fr.29.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.3,0.0,0.007,0.01,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7857,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3057640525568,Infusion Bio saveur framboise,volvic,Danone,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/052/5568/front_fr.37.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.3,0.0,0.00874,0.01,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7858,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5900497039222,Ice tea green,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/590/049/703/9222/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.2,0.1,,,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7859,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5997264159313,Lipton 500ML Green Tea Ice Tea,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/599/726/415/9313/front_fr.54.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,10.0,15.7,-5.699999999999999,-0.57,0.57,0.5,2.3,0.5,2.2,0.1,0.4,0.03,5.0,23.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
7860,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3250391992904,"Look Thé framboise PET 1,5L",intermarche,Intermarché,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/039/199/2904/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,12.0,16.0,0.5714285714285714,0.5714285714285714,0.0,3.0,0.0,3.0,0.0,0.0,0.01,0.0,10.714285714285714,0.0,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
7863,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3596710550319,Cidre brut,pouce,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/055/0319/front_fr.26.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,32.0,13.7,18.3,0.571875,0.571875,0.5,1.8,0.5,1.8,0.1,0.5,0.01,1.5625,5.625,1.5625,True,False,False,True,small_absolute_kcal_gap_le20;plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7867,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780255979,"Bière aromatisée téquila 5,9°",desperados,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/025/5979/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,59.0,25.2,33.8,0.5728813559322034,0.5728813559322034,0.0,6.3,0.0,2.2,0.0,,0.01,0.0,10.677966101694915,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7869,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780257546,Tequila - Bière arômatisée,desperados,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/025/7546/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,59.0,25.2,33.8,0.5728813559322034,0.5728813559322034,0.0,6.3,0.0,2.2,0.0,,0.01,0.0,10.677966101694915,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7877,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3155930005964,"Bière aromatisée tequila, 5,9°",desperados,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,59.0,25.2,33.8,0.5728813559322034,0.5728813559322034,0.0,6.3,0.0,2.2,0.0,0.0,0.01,0.0,10.677966101694915,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7880,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3258561310114,Boite 50CL Biere Blonde Luxe 4ø5 Belle France,unknown,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,36.0,15.3,20.7,0.575,0.575,0.4,3.2,0.1,3.2,0.1,0.1,0.1,1.1111111111111112,8.88888888888889,0.2777777777777778,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7881,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119780257621,"Bière Affligem 6,7%",affligem,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/025/7621/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,56.0,23.7,32.3,0.5767857142857142,0.5767857142857142,0.5,4.3,0.5,0.5,0.0,0.0,0.01,0.8928571428571428,7.678571428571428,0.8928571428571428,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7884,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119789831099,Bière Champ Libre,gallia,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/983/1099/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,52.0,22.0,30.0,0.5769230769230769,0.5769230769230769,0.6,4.9,0.0,0.1,0.0,,0.3,1.1538461538461535,9.423076923076923,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7886,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5281012000270,Biere Almaza 33 CL X 24 Arev,almaza,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/528/101/200/0270/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,38.0,16.0,22.0,0.5789473684210527,0.5789473684210527,0.0,4.0,0.0,0.0,0.0,,0.015,0.0,10.526315789473683,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7889,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,20009090,"Crémant D´Alsace, Schaumwein Brut",unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/000/9090/front_fr.13.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,74.0,31.08,42.92,0.5800000000000001,0.5800000000000001,0.1,2.36,2.36,0.65,0.55,,,0.1351351351351351,3.189189189189189,3.189189189189189,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7891,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3250391098149,"Cremant d'Alsace brut, cuvee St Sebastien Hauller,",expert club,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/039/109/8149/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,74.0,31.08,42.92,0.5800000000000001,0.5800000000000001,0.1,2.36,2.36,0.65,0.55,,0.0,0.1351351351351351,3.189189189189189,3.189189189189189,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7893,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3438931010411,Vin mousseux brut blanc de blancs 75 cl Charles Volner,charles volner,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/343/893/101/0411/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,74.0,31.08,42.92,0.5800000000000001,0.5800000000000001,0.1,2.36,2.36,0.65,0.55,0.0,0.0,0.1351351351351351,3.189189189189189,3.189189189189189,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7896,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216054094,Carlsberg 33CL CARLSBERG 1883 4.6 DEGRE ALCOOL,carlsberg,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/605/4094/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,44.0,18.4,25.6,0.5818181818181819,0.5818181818181819,0.5,4.1,0.0,0.08,0.0,,0.01,1.1363636363636365,9.318181818181817,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7897,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3080216055053,Carlsberg 33CL CARLSBERG 1883 4.6 DEGRE ALCOOL,carlsberg,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/308/021/605/5053/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,44.0,18.4,25.6,0.5818181818181819,0.5818181818181819,0.5,4.1,0.0,0.08,0.0,,0.01,1.1363636363636365,9.318181818181817,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7902,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228142119,Brune Bière,leffe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/814/2119/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,57.0,23.6,33.4,0.5859649122807017,0.5859649122807017,0.5,5.4,0.0,0.7,0.0,,0.1,0.8771929824561403,9.473684210526317,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7904,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3119789831846,Bière session IPA,gallia paris,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/978/983/1846/front_fr.20.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,17.2,24.8,0.5904761904761905,0.5904761904761905,0.5,3.8,0.0,0.1,0.0,,0.03,1.1904761904761905,9.047619047619047,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
7905,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,5410228242307,Bière Coronita Extra,coronita,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/824/2307/front_fr.15.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,17.2,24.8,0.5904761904761905,0.5904761904761905,0.3,4.0,0.0,0.2,0.0,0.0,0.1,0.7142857142857143,9.523809523809524,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
