review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c_proposed_treatment,scenario_c_review_status,scenario_c_rationale
8356,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3254569986092,Champagne veuve ėmille,centre vinicole vnf,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/456/998/6092/front_fr.13.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8357,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3257941000393,Champagne brut Pierre Moreau - Cuvée premium,pierre moreau,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/794/100/0393/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8358,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3257980112736,Sélection brut,altavilloise,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/798/011/2736/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8359,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3257980227065,Champagne demi-sec,charles d'harleville,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/798/022/7065/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8360,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3259456002343,Champagne brut,duval-leroy,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/945/600/2343/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8361,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3267851000116,Champagne Orgueil de France,chateau lafitte,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/326/785/100/0116/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8362,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3282946015837,Nicolas Feuillatte,nicolas feuillatte,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/328/294/601/5837/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8363,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3282946019552,Champagne Blanc de Blancs Cuvée Spéciale,nicolas feuillatte,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/328/294/601/9552/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8364,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3282946029483,Champagne Saint Nicholas brut,saint nicholas,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/328/294/602/9483/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8365,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3282946051606,Champagne brut réserve,nicolas feuillatte,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/328/294/605/1606/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8366,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3323860130951,Champagne brut classique,charles de cazanove,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/332/386/013/0951/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8367,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3333950101006,Champagne brut,h.blin,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/333/395/010/1006/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8368,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3350031914447,Champagne millésime Brut cuvée spéciale,denis pere & fils,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/335/003/191/4447/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8369,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3350210106007,Champagne brut,charles ellner,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/335/021/010/6007/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8370,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3353210019810,Gosset brut excellence,champagne gosset,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/335/321/001/9810/front_fr.20.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8371,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3359952005005,"Champagne AOP, brut",deutz,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/335/995/200/5005/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8372,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3384250003033,Champagne Baron Albert,baron albert,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/338/425/000/3033/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8373,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3416180014732,Champagne Blanc de blancs,chanoine,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/341/618/001/4732/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8374,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3416180016217,Champagne Premier cru,chanoine,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/341/618/001/6217/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8375,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3416185012986,Tsarine,chanoine freres,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/341/618/501/2986/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8376,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3416185015499,Champagne Brut,tsarine,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/341/618/501/5499/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8377,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3432707010759,Cuvée spéciale brut,cuperly,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/343/270/701/0759/front_fr.19.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8378,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3591440002022,Champagne brut,consulat-palace,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/144/000/2022/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8379,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3760064080222,Champagne Comte de la Rochefoucauld,comte,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/006/408/0222/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8380,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3760128522729,Champagne brut,leon doti,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/012/852/2729/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,81.7,12.44,69.26,0.8477356181150552,0.8477356181150552,0.3,2.81,0.0,1.4,0.0,0.0,0.0048,0.3671970624235006,3.4394124847001226,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8381,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3770015456099,Loven Kombucha,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/377/001/545/6099/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,84.0,12.4,71.6,0.8523809523809524,0.8523809523809524,0.0,3.1,0.0,3.1,0.0,,0.0,0.0,3.690476190476191,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8382,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3016570001054,Champagne brut réserve,champagne taittinger,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/301/657/000/1054/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8383,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3018333001134,Champagne Brut,piper heidsieck,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/301/833/300/1134/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8384,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3185370045169,Champagne Brut,mercier,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/537/004/5169/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8385,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3185370479339,Moët & Chandon Brut Impérial (magnum),moet & chandon,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/318/537/047/9339/front_fr.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8386,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3253950071744,Champagne Vranken Premier cru,vranken,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/395/007/1744/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8387,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3253951000118,Champagne Brut,vranken,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/395/100/0118/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8388,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3253958000012,Champagne Demoiselle,vranken,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/395/800/0012/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8389,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3352370002823,Pommery Brut Royal,pommery,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/335/237/000/2823/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,85.0,12.4,72.6,0.8541176470588234,0.8541176470588234,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.3529411764705882,3.294117647058823,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8390,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,4300175941563,Smoothie,k-classic,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/430/017/594/1563/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,54.0,100.5,-46.5,-0.8611111111111112,0.8611111111111112,12.0,12.0,0.5,12.0,0.1,,0.01,22.22222222222222,22.22222222222222,0.9259259259259258,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8391,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3564706567832,Eau de coco brique,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/656/7832/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,14.9,-6.9,-0.8625,0.8625,0.5,2.1,0.5,2.1,0.1,0.5,0.05,6.25,26.25,6.25,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8392,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,8718858612376,Rum and cola,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/885/861/2376/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,21.0,39.2,-18.200000000000003,-0.8666666666666668,0.8666666666666668,4.9,4.9,0.0,4.9,0.0,0.0,0.0,23.33333333333333,23.33333333333333,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8393,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,2000000026084,Vin rouge Côtes de Bergerac,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/200/000/002/6084/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8394,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,20458072,Côtes de Rhône,u.v.c.d.r.,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/045/8072/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8395,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,26026220,La Joly,raymond vfi,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/602/6220/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8396,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3012993035249,Médoc,chateau moulin de brion,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/301/299/303/5249/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
8397,small_absolute_kcal_gap,"Energy-macro percent difference is >=15%, but the absolute kcal gap is <=75 kcal.",candidate_for_possible_reinclusion,,,3045710027470,Mon Tonneau,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/304/571/002/7470/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,82.1,10.8,71.3,0.8684531059683314,0.8684531059683314,0.07,2.63,0.0,0.62,0.0,0.0,0.0025,0.0852618757612667,3.203410475030451,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"The percentage difference exceeds 15%, but the absolute kcal gap is small enough to be analytically non-material."
